,folder,no,sl0,sl1,sl2,dur,diff
44,서울대 최신기출 5,56,40.946,38.882,22.049,"[(0, 2091, 2091), (2091, 7772, 5681), (7772, 17284, 9512), (17284, 24577, 7293), (24577, 33586, 9009), (33586, 34631, 1045), (34631, 40946, 6315), (40946, 46822, 5876), (46822, 53561, 6739), (53561, 56388, 2827), (56388, 63776, 7388), (63776, 72505, 8729), (72505, 73511, 1006), (73511, 79828, 6317), (79828, 80706, 878), (80706, 84194, 3488), (84194, 85112, 918), (85112, 89379, 4267), (89379, 90321, 942), (90321, 94123, 3802), (94123, 95031, 908), (95031, 101877, 6846)]",2.064
45,서울대 최신기출 5,57,39.141,35.532,21.848,"[(0, 2134, 2134), (2134, 13408, 11274), (13408, 23028, 9620), (23028, 34108, 11080), (34108, 35214, 1106), (35214, 39141, 3927), (39141, 49688, 10547), (49688, 58905, 9217), (58905, 62654, 3749), (62654, 69638, 6984), (69638, 70738, 1100), (70738, 74673, 3935), (74673, 75657, 984), (75657, 79308, 3651), (79308, 80253, 945), (80253, 84074, 3821), (84074, 85071, 997), (85071, 88923, 3852), (88923, 89877, 954), (89877, 96521, 6644)]",3.609
46,서울대 최신기출 5,59,36.605,35.945,23.423,"[(0, 1931, 1931), (1931, 7968, 6037), (7968, 13829, 5861), (13829, 18642, 4813), (18642, 24262, 5620), (24262, 31673, 7411), (31673, 32779, 1106), (32779, 36605, 3826), (36605, 42775, 6170), (42775, 48896, 6121), (48896, 54150, 5254), (54150, 59969, 5819), (59969, 67355, 7386), (67355, 68438, 1083), (68438, 72550, 4112), (72550, 73448, 898), (73448, 77780, 4332), (77780, 78732, 952), (78732, 82673, 3941), (82673, 83681, 1008), (83681, 87905, 4224), (87905, 88870, 965), (88870, 95973, 7103)]",0.66
47,서울대 최신기출 5,60,35.092,34.297,24.668,"[(0, 1857, 1857), (1857, 8102, 6245), (8102, 14234, 6132), (14234, 21777, 7543), (21777, 29749, 7972), (29749, 30732, 983), (30732, 35092, 4360), (35092, 41509, 6417), (41509, 47939, 6430), (47939, 55689, 7750), (55689, 59667, 3978), (59667, 63964, 4297), (63964, 64990, 1026), (64990, 69389, 4399), (69389, 70268, 879), (70268, 75014, 4746), (75014, 75893, 879), (75893, 80947, 5054), (80947, 81895, 948), (81895, 86281, 4386), (86281, 87146, 865), (87146, 94057, 6911)]",0.795
48,서울대 최신기출 6,37,28.242,26.452,20.956,"[(0, 1978, 1978), (1978, 5441, 3463), (5441, 7242, 1801), (7242, 10808, 3566), (10808, 14772, 3964), (14772, 18449, 3677), (18449, 23001, 4552), (23001, 23971, 970), (23971, 28242, 4271), (28242, 31750, 3508), (31750, 33621, 1871), (33621, 37197, 3576), (37197, 41133, 3936), (41133, 44994, 3861), (44994, 49433, 4439), (49433, 50402, 969), (50402, 54694, 4292), (54694, 55521, 827), (55521, 58951, 3430), (58951, 59850, 899), (59850, 63705, 3855), (63705, 64698, 993), (64698, 68329, 3631), (68329, 69232, 903), (69232, 75650, 6418)]",1.79
49,서울대 최신기출 6,41,30.193,28.163,19.984,"[(0, 1963, 1963), (1963, 5221, 3258), (5221, 9369, 4148), (9369, 12469, 3100), (12469, 13898, 1429), (13898, 18159, 4261), (18159, 21179, 3020), (21179, 25130, 3951), (25130, 26070, 940), (26070, 30193, 4123), (30193, 33463, 3270), (33463, 37484, 4021), (37484, 38431, 947), (38431, 40616, 2185), (40616, 42052, 1436), (42052, 46118, 4066), (46118, 49137, 3019), (49137, 53214, 4077), (53214, 54274, 1060), (54274, 58356, 4082), (58356, 59247, 891), (59247, 62346, 3099), (62346, 63240, 894), (63240, 66274, 3034), (66274, 67232, 958), (67232, 70826, 3594), (70826, 71731, 905), (71731, 78340, 6609)]",2.03
50,서울대 최신기출 6,42,28.579,26.563,22.049,"[(0, 2014, 2014), (2014, 4985, 2971), (4985, 8139, 3154), (8139, 9918, 1779), (9918, 12366, 2448), (12366, 14738, 2372), (14738, 15969, 1231), (15969, 17836, 1867), (17836, 22391, 4555), (22391, 23480, 1089), (23480, 28579, 5099), (28579, 31507, 2928), (31507, 34676, 3169), (34676, 38769, 4093), (38769, 41083, 2314), (41083, 44107, 3024), (44107, 48903, 4796), (48903, 50027, 1124), (50027, 55142, 5115), (55142, 56079, 937), (56079, 59650, 3571), (59650, 60598, 948), (60598, 64638, 4040), (64638, 65672, 1034), (65672, 69744, 4072), (69744, 70739, 995), (70739, 77191, 6452)]",2.016
51,서울대 최신기출 6,44,24.136,22.127,22.229,"[(0, 1941, 1941), (1941, 5175, 3234), (5175, 7727, 2552), (7727, 9363, 1636), (9363, 12845, 3482), (12845, 14997, 2152), (14997, 18131, 3134), (18131, 19226, 1095), (19226, 24136, 4910), (24136, 27373, 3237), (27373, 30010, 2637), (30010, 31693, 1683), (31693, 35077, 3384), (35077, 37242, 2165), (37242, 40290, 3048), (40290, 41383, 1093), (41383, 46263, 4880), (46263, 47166, 903), (47166, 50508, 3342), (50508, 51534, 1026), (51534, 56141, 4607), (56141, 57204, 1063), (57204, 60446, 3242), (60446, 61434, 988), (61434, 68492, 7058)]",2.009
52,서울대 최신기출 6,45,26.276,24.48,23.927,"[(0, 2002, 2002), (2002, 5142, 3140), (5142, 7040, 1898), (7040, 10826, 3786), (10826, 13225, 2399), (13225, 17333, 4108), (17333, 21425, 4092), (21425, 22413, 988), (22413, 26276, 3863), (26276, 29572, 3296), (29572, 31445, 1873), (31445, 35350, 3905), (35350, 37733, 2383), (37733, 41739, 4006), (41739, 45840, 4101), (45840, 46846, 1006), (46846, 50756, 3910), (50756, 51678, 922), (51678, 55917, 4239), (55917, 56845, 928), (56845, 60405, 3560), (60405, 61354, 949), (61354, 65938, 4584), (65938, 66874, 936), (66874, 74683, 7809)]",1.796
53,서울대 최신기출 6,52,39.651,39.624,20.068,"[(0, 1987, 1987), (1987, 6366, 4379), (6366, 11199, 4833), (11199, 19243, 8044), (19243, 26779, 7536), (26779, 33455, 6676), (33455, 34417, 962), (34417, 39651, 5234), (39651, 44379, 4728), (44379, 49488, 5109), (49488, 57784, 8296), (57784, 65737, 7953), (65737, 72915, 7178), (72915, 73890, 975), (73890, 79275, 5385), (79275, 80132, 857), (80132, 83767, 3635), (83767, 84655, 888), (84655, 87616, 2961), (87616, 88531, 915), (88531, 92030, 3499), (92030, 92926, 896), (92926, 99343, 6417)]",0.027
54,서울대 최신기출 6,56,35.369,35.176,22.502,"[(0, 2074, 2074), (2074, 8704, 6630), (8704, 12878, 4174), (12878, 17236, 4358), (17236, 25013, 7777), (25013, 28590, 3577), (28590, 29500, 910), (29500, 35369, 5869), (35369, 42379, 7010), (42379, 46751, 4372), (46751, 51540, 4789), (51540, 55190, 3650), (55190, 59827, 4637), (59827, 63637, 3810), (63637, 64661, 1024), (64661, 70545, 5884), (70545, 71384, 839), (71384, 75294, 3910), (75294, 76195, 901), (76195, 80252, 4057), (80252, 81174, 922), (81174, 85320, 4146), (85320, 86227, 907), (86227, 93047, 6820)]",0.193
55,서울대 최신기출 6,57,34.686,30.933,23.797,"[(0, 1960, 1960), (1960, 6280, 4320), (6280, 10487, 4207), (10487, 15105, 4618), (15105, 22239, 7134), (22239, 28078, 5839), (28078, 29207, 1129), (29207, 34686, 5479), (34686, 38709, 4023), (38709, 42619, 3910), (42619, 46710, 4091), (46710, 53387, 6677), (53387, 58867, 5480), (58867, 60007, 1140), (60007, 65619, 5612), (65619, 66541, 922), (66541, 70476, 3935), (70476, 71515, 1039), (71515, 75046, 3531), (75046, 76123, 1077), (76123, 80730, 4607), (80730, 81693, 963), (81693, 89416, 7723)]",3.753
56,서울대 최신기출 6,59,37.585,33.057,24.626,"[(0, 1943, 1943), (1943, 8582, 6639), (8582, 14485, 5903), (14485, 19146, 4661), (19146, 27296, 8150), (27296, 32745, 5449), (32745, 33859, 1114), (33859, 37585, 3726), (37585, 44129, 6544), (44129, 53473, 9344), (53473, 60623, 7150), (60623, 65749, 5126), (65749, 66900, 1151), (66900, 70642, 3742), (70642, 71564, 922), (71564, 76284, 4720), (76284, 77294, 1010), (77294, 82109, 4815), (82109, 83170, 1061), (83170, 87170, 4000), (87170, 88107, 937), (88107, 95268, 7161)]",4.528
57,서울대 최신기출 6,60,47.035,46.434,21.821,"[(0, 2000, 2000), (2000, 7790, 5790), (7790, 18993, 11203), (18993, 23458, 4465), (23458, 29311, 5853), (29311, 34136, 4825), (34136, 40733, 6597), (40733, 41732, 999), (41732, 47035, 5303), (47035, 52703, 5668), (52703, 59731, 7028), (59731, 64143, 4412), (64143, 68660, 4517), (68660, 75043, 6383), (75043, 79920, 4877), (79920, 87040, 7120), (87040, 88087, 1047), (88087, 93469, 5382), (93469, 94350, 881), (94350, 97285, 2935), (97285, 98254, 969), (98254, 102312, 4058), (102312, 103255, 943), (103255, 107394, 4139), (107394, 108296, 902), (108296, 115290, 6994)]",0.601
